START
t[ms],		ax,	ay,	az,	gx,	gy,	gz,	mx,	my,	mz,	pres[hPa],	delta_p
464495584,	91,	-4096,	65,	6,	-3,	11,	134,	87,	204,	97534.75,	1669
464507840,	82,	-4095,	61,	6,	-8,	9,	133,	86,	202,	97534.75,	1669
464521596,	91,	-4127,	93,	10,	-4,	12,	133,	86,	203,	97533.21,	1666
464533888,	109,	-4118,	60,	9,	-6,	14,	136,	87,	201,	97533.21,	1669
464546228,	92,	-4101,	84,	7,	-5,	12,	135,	86,	201,	97533.21,	1666
464560072,	79,	-4124,	67,	4,	-5,	14,	133,	89,	202,	97532.09,	1666
464615684,	82,	-4116,	43,	6,	-8,	14,	135,	88,	200,	97531.20,	1669
464628024,	89,	-4113,	65,	6,	-7,	9,	133,	88,	203,	97534.07,	1669
464641768,	87,	-4102,	58,	9,	-4,	10,	132,	87,	201,	97534.07,	1669
464653956,	73,	-4115,	96,	6,	-6,	14,	133,	87,	201,	97534.07,	1669
464666224,	75,	-4112,	65,	8,	-7,	13,	133,	87,	202,	97538.39,	1666
464679992,	93,	-4108,	65,	7,	-11,	11,	134,	88,	201,	97538.39,	1666
464692172,	94,	-4107,	87,	4,	-7,	11,	134,	88,	200,	97538.39,	1669
464748128,	90,	-4105,	53,	8,	-8,	15,	136,	87,	203,	97535.84,	1669
464762012,	91,	-4130,	60,	8,	-9,	14,	133,	86,	202,	97535.84,	1666
464774188,	90,	-4105,	86,	4,	-2,	14,	134,	88,	202,	97536.30,	1666
464786448,	92,	-4123,	61,	8,	-5,	9,	134,	88,	203,	97536.30,	1669
464800216,	95,	-4123,	58,	7,	-5,	13,	133,	86,	202,	97536.30,	1666
464812388,	86,	-4099,	75,	7,	-4,	10,	134,	87,	202,	97539.14,	1666
464824648,	82,	-4115,	67,	5,	-7,	7,	134,	88,	202,	97539.14,	1669
464838396,	103,	-4114,	73,	11,	-6,	7,	136,	88,	203,	97537.36,	1666
464865108,	99,	-4116,	42,	5,	-6,	11,	133,	88,	203,	97537.36,	1669
464877384,	89,	-4117,	78,	5,	-7,	15,	134,	87,	202,	97534.47,	1666
464891156,	89,	-4116,	71,	9,	-3,	12,	133,	86,	200,	97534.47,	1666
464903336,	86,	-4109,	69,	8,	-7,	12,	134,	87,	201,	97534.47,	1666
464915600,	96,	-4116,	59,	7,	-4,	8,	133,	88,	203,	97538.66,	1666
464929368,	88,	-4113,	52,	9,	-6,	16,	136,	86,	201,	97538.66,	1666
464941564,	78,	-4123,	76,	5,	-10,	10,	134,	88,	204,	97538.66,	1666
464953852,	80,	-4105,	96,	7,	-6,	10,	136,	88,	201,	97534.67,	1666
464981288,	87,	-4118,	69,	8,	-3,	13,	134,	89,	202,	97535.09,	1666
464993572,	110,	-4111,	65,	9,	-5,	11,	135,	90,	202,	97535.09,	1666
465005828,	91,	-4119,	83,	4,	-5,	14,	134,	87,	201,	97535.09,	1669
465019696,	98,	-4104,	70,	6,	-5,	13,	134,	86,	203,	97538.31,	1666
465031876,	86,	-4115,	73,	5,	-3,	12,	134,	89,	201,	97538.31,	1666
465044148,	89,	-4119,	78,	5,	-6,	13,	133,	88,	202,	97538.31,	1669
465057908,	84,	-4099,	72,	6,	-4,	6,	134,	88,	202,	97534.93,	1666
465072604,	88,	-4110,	91,	8,	-4,	11,	136,	88,	202,	97534.93,	1666
465084868,	80,	-4102,	85,	7,	-5,	10,	133,	87,	201,	97536.70,	1669
465098624,	84,	-4109,	85,	9,	-3,	10,	132,	88,	202,	97536.70,	1666
465110800,	92,	-4112,	68,	8,	-7,	9,	133,	87,	200,	97536.70,	1666
465123056,	89,	-4128,	71,	8,	-8,	9,	134,	86,	205,	97530.40,	1669
465136892,	90,	-4117,	77,	9,	-5,	12,	135,	89,	203,	97530.40,	1669
465149160,	89,	-4112,	58,	9,	-6,	14,	135,	87,	202,	97530.40,	1671
465161504,	104,	-4109,	84,	8,	-9,	9,	135,	87,	203,	97539.83,	1669
465215940,	77,	-4121,	62,	9,	-3,	10,	133,	88,	201,	97534.07,	1669
465228104,	84,	-4114,	98,	11,	-7,	13,	133,	89,	202,	97538.66,	1669
465240400,	95,	-4111,	66,	8,	-5,	10,	134,	87,	202,	97538.66,	1666
465254180,	99,	-4108,	62,	8,	-5,	12,	133,	88,	201,	97538.66,	1666
465266372,	80,	-4108,	63,	10,	-9,	10,	132,	87,	202,	97537.42,	1666
465278672,	74,	-4120,	51,	8,	-10,	11,	135,	88,	202,	97537.42,	1669
465292476,	78,	-4101,	66,	5,	-7,	11,	134,	88,	203,	97537.42,	1666
465304644,	85,	-4114,	65,	5,	-8,	9,	135,	88,	203,	97540.52,	1666
465443632,	79,	-4116,	41,	7,	-6,	14,	134,	88,	202,	97539.00,	1669
465457400,	81,	-4117,	42,	7,	-7,	12,	136,	86,	203,	97539.00,	1666
465469580,	92,	-4095,	59,	6,	-6,	12,	133,	87,	201,	97539.00,	1666
465481840,	91,	-4111,	79,	7,	-2,	13,	133,	87,	202,	97538.83,	1669
465495616,	86,	-4126,	64,	5,	-9,	14,	135,	87,	203,	97538.83,	1669
465507796,	84,	-4119,	63,	7,	-8,	9,	136,	89,	204,	97540.38,	1666
465520040,	103,	-4102,	70,	6,	-5,	11,	133,	86,	203,	97540.38,	1669
465576744,	110,	-4108,	53,	7,	-8,	12,	134,	90,	203,	97534.07,	1666
465588920,	81,	-4120,	64,	11,	-7,	12,	133,	89,	201,	97534.07,	1669
465601216,	86,	-4097,	71,	9,	-5,	13,	134,	88,	201,	97534.07,	1666
465614992,	75,	-4108,	54,	7,	-4,	9,	133,	88,	203,	97532.06,	1666
465627232,	69,	-4112,	54,	8,	-6,	10,	136,	86,	202,	97532.06,	1669
465639584,	86,	-4138,	85,	7,	-4,	11,	134,	87,	202,	97532.06,	1666
465653464,	73,	-4114,	72,	7,	-2,	12,	135,	87,	200,	97533.55,	1666
465665736,	113,	-4110,	74,	6,	-10,	12,	136,	89,	203,	97533.55,	1666
465692688,	76,	-4126,	87,	9,	-3,	9,	135,	87,	203,	97536.25,	1666
465706456,	83,	-4118,	69,	6,	-2,	11,	133,	87,	203,	97536.25,	1666
465718628,	84,	-4125,	64,	7,	-2,	8,	134,	88,	203,	97533.61,	1666
465730948,	83,	-4112,	88,	6,	-6,	10,	132,	89,	204,	97533.61,	1669
465744876,	83,	-4100,	61,	8,	-6,	11,	136,	86,	201,	97533.61,	1669
465757140,	91,	-4122,	84,	9,	-3,	11,	134,	89,	201,	97529.59,	1669
465769408,	82,	-4118,	75,	8,	-5,	15,	135,	91,	203,	97529.59,	1666
465797892,	85,	-4113,	68,	6,	-7,	10,	135,	86,	200,	97537.85,	1669
465810076,	84,	-4097,	68,	7,	-8,	11,	136,	88,	203,	97537.85,	1666
465822360,	108,	-4117,	64,	8,	-6,	13,	136,	88,	203,	97534.23,	1669
465836116,	83,	-4119,	87,	6,	-8,	8,	132,	86,	202,	97534.23,	1669
465848248,	96,	-4107,	41,	9,	-7,	11,	134,	88,	203,	97534.23,	1671
465860512,	84,	-4118,	55,	6,	-5,	11,	132,	88,	203,	97529.43,	1669
465874284,	70,	-4111,	60,	5,	-13,	9,	135,	88,	203,	97529.43,	1669
465886464,	89,	-4107,	61,	8,	-6,	9,	134,	88,	202,	97529.43,	1671
465901240,	101,	-4109,	55,	12,	-4,	10,	135,	89,	202,	97535.76,	1669
465915036,	89,	-4097,	101,	4,	-6,	11,	134,	89,	201,	97535.76,	1671
465927256,	81,	-4114,	86,	5,	-3,	14,	134,	86,	201,	97534.81,	1671
465939516,	105,	-4118,	83,	8,	-5,	10,	133,	86,	201,	97534.81,	1666
465953284,	71,	-4102,	87,	8,	-9,	12,	134,	88,	203,	97534.81,	1666
465965444,	86,	-4112,	76,	4,	-6,	10,	134,	86,	202,	97535.84,	1669
465977816,	81,	-4118,	83,	8,	-7,	10,	135,	86,	202,	97535.84,	1669
465991580,	94,	-4098,	74,	10,	1,	14,	134,	87,	201,	97535.84,	1669
466044500,	88,	-4120,	33,	13,	-6,	14,	134,	88,	202,	97535.16,	1669
466056792,	71,	-4098,	65,	7,	-7,	14,	132,	86,	204,	97535.16,	1669
466070576,	86,	-4117,	68,	9,	-7,	16,	134,	87,	204,	97534.19,	1669
466082740,	85,	-4088,	85,	9,	-6,	15,	133,	89,	204,	97534.19,	1669
466095008,	100,	-4120,	67,	9,	-4,	12,	134,	86,	202,	97534.19,	1669
466108780,	88,	-4118,	71,	5,	-6,	15,	133,	87,	203,	97531.34,	1669
466121024,	82,	-4115,	53,	8,	-5,	10,	135,	88,	202,	97531.34,	1666
466174432,	78,	-4110,	52,	4,	-6,	14,	134,	88,	202,	97538.77,	1666
466188204,	87,	-4110,	66,	8,	-3,	13,	134,	89,	203,	97538.77,	1666
466200384,	85,	-4108,	72,	9,	-6,	12,	135,	87,	204,	97538.77,	1666
466212656,	82,	-4113,	65,	7,	-4,	9,	136,	89,	202,	97531.01,	1669
466226484,	98,	-4105,	40,	7,	-2,	12,	136,	87,	201,	97531.01,	1666
466238748,	84,	-4112,	87,	8,	-5,	10,	133,	89,	201,	97531.01,	1666
466251092,	84,	-4116,	74,	8,	-7,	12,	134,	89,	203,	97537.51,	1666
466264856,	74,	-4110,	85,	10,	-4,	14,	134,	86,	203,	97537.51,	1666
466319328,	79,	-4121,	65,	5,	-3,	10,	133,	87,	201,	97533.21,	1669
466331676,	80,	-4098,	42,	5,	-3,	9,	134,	88,	201,	97533.21,	1669
466345524,	80,	-4107,	75,	6,	-4,	10,	134,	88,	201,	97533.21,	1666
466357792,	90,	-4115,	66,	6,	-4,	12,	133,	89,	203,	97534.05,	1669
466370052,	77,	-4101,	67,	9,	-5,	13,	134,	87,	202,	97534.05,	1669
466383804,	79,	-4109,	76,	8,	-4,	10,	134,	88,	202,	97530.64,	1669
466396068,	95,	-4125,	66,	6,	-7,	10,	135,	87,	201,	97530.64,	1669
466408444,	95,	-4120,	58,	8,	-6,	12,	132,	86,	202,	97530.64,	1666
466514156,	77,	-4122,	47,	5,	-10,	11,	134,	89,	202,	97527.77,	1671
466526356,	69,	-4102,	76,	8,	-6,	11,	134,	89,	202,	97531.13,	1671
466538704,	86,	-4103,	81,	2,	-4,	8,	134,	88,	203,	97531.13,	1669
466552548,	86,	-4105,	66,	8,	-8,	10,	133,	87,	202,	97531.13,	1669
466564836,	92,	-4116,	68,	10,	-3,	13,	135,	87,	201,	97526.05,	1669
466577132,	80,	-4106,	96,	9,	-7,	8,	135,	86,	201,	97526.05,	1666
466590892,	82,	-4116,	78,	5,	-5,	10,	134,	89,	202,	97526.05,	1666
466617468,	87,	-4112,	63,	10,	-5,	14,	134,	87,	202,	97531.35,	1669
466629840,	95,	-4103,	58,	9,	-8,	12,	133,	88,	203,	97531.38,	1666
466643708,	71,	-4114,	64,	12,	-6,	9,	133,	87,	202,	97531.38,	1669
466655988,	82,	-4121,	67,	11,	-5,	9,	136,	88,	203,	97531.38,	1669
466668360,	80,	-4096,	69,	6,	-2,	10,	134,	88,	202,	97525.56,	1666
466682132,	83,	-4116,	57,	3,	-8,	10,	135,	89,	201,	97525.56,	1666
466694316,	80,	-4117,	60,	6,	-5,	8,	134,	88,	203,	97525.56,	1669
466706564,	86,	-4139,	78,	8,	-7,	9,	135,	87,	203,	97530.03,	1666
466736192,	99,	-4104,	78,	8,	-2,	12,	134,	87,	201,	97530.61,	1669
466748448,	90,	-4110,	70,	4,	-8,	13,	134,	87,	203,	97530.61,	1666
466760800,	89,	-4121,	72,	7,	-5,	11,	135,	88,	202,	97530.61,	1666
466774664,	73,	-4101,	68,	6,	-8,	9,	133,	87,	204,	97530.61,	1669
466787004,	84,	-4117,	51,	10,	-2,	8,	134,	86,	201,	97530.61,	1669
466799372,	87,	-4115,	71,	6,	-4,	13,	134,	90,	202,	97530.61,	1669
466813228,	82,	-4124,	67,	7,	-6,	13,	133,	87,	203,	97530.31,	1666
466825480,	82,	-4122,	65,	6,	-8,	12,	134,	89,	201,	97530.31,	1669
466881664,	83,	-4113,	54,	12,	-2,	13,	134,	89,	202,	97535.45,	1671
466895464,	83,	-4123,	65,	10,	-7,	9,	134,	86,	202,	97535.45,	1671
466907772,	81,	-4093,	73,	7,	-5,	15,	134,	88,	200,	97535.45,	1669
466920160,	78,	-4096,	52,	6,	-8,	12,	133,	89,	203,	97535.05,	1669
466933920,	87,	-4113,	75,	7,	-7,	13,	135,	87,	203,	97535.05,	1669
466946096,	87,	-4105,	77,	7,	-2,	8,	135,	88,	202,	97532.64,	1669
466958428,	99,	-4115,	72,	10,	-6,	14,	135,	88,	202,	97532.64,	1666
467012368,	84,	-4113,	58,	8,	-8,	10,	135,	89,	204,	97532.30,	1669
467024652,	98,	-4121,	70,	6,	-4,	12,	134,	88,	203,	97536.25,	1666
467036924,	100,	-4100,	74,	6,	-7,	10,	135,	90,	202,	97536.25,	1666
467050780,	86,	-4107,	79,	8,	-7,	11,	134,	89,	202,	97535.53,	1669
467062948,	81,	-4105,	67,	8,	-6,	8,	137,	87,	202,	97535.53,	1666
467075192,	89,	-4107,	72,	8,	-9,	14,	135,	88,	202,	97535.53,	1669
467088952,	95,	-4102,	77,	6,	-6,	14,	134,	86,	202,	97532.55,	1666
467101216,	72,	-4119,	65,	5,	-9,	12,	133,	88,	203,	97532.55,	1669
467155456,	86,	-4098,	45,	4,	-7,	10,	133,	88,	203,	97532.16,	1669
467169304,	79,	-4124,	66,	7,	-6,	10,	135,	88,	204,	97532.16,	1669
467181548,	95,	-4103,	53,	11,	-5,	9,	135,	87,	205,	97532.16,	1671
467193896,	100,	-4111,	66,	9,	-8,	14,	135,	87,	202,	97531.52,	1669
467207756,	89,	-4107,	76,	6,	-9,	11,	134,	88,	201,	97531.52,	1669
467220028,	98,	-4117,	81,	8,	-6,	13,	132,	87,	201,	97531.52,	1669
467232380,	80,	-4115,	54,	6,	-5,	8,	135,	87,	203,	97533.81,	1669
467288060,	80,	-4119,	45,	9,	-3,	11,	135,	88,	202,	97535.88,	1669
467300240,	82,	-4123,	57,	9,	-10,	11,	137,	86,	202,	97531.84,	1666
467312620,	91,	-4123,	77,	6,	-6,	11,	134,	88,	202,	97531.84,	1666
467326496,	80,	-4123,	68,	5,	-9,	14,	134,	89,	203,	97531.84,	1666
467338760,	99,	-4110,	50,	6,	-8,	9,	134,	86,	201,	97531.89,	1666
467351096,	85,	-4110,	81,	5,	-3,	14,	134,	88,	203,	97531.89,	1669
467364952,	86,	-4110,	87,	8,	0,	13,	133,	87,	202,	97531.89,	1669
467377208,	77,	-4121,	75,	8,	-4,	13,	134,	88,	202,	97529.09,	1666
467424480,	86,	-4112,	77,	5,	-7,	12,	136,	86,	202,	97534.50,	1669
467438256,	96,	-4128,	52,	7,	-6,	11,	134,	89,	204,	97532.67,	1666
467450528,	87,	-4105,	81,	8,	-6,	14,	135,	90,	202,	97532.67,	1666
467462892,	103,	-4094,	79,	9,	-2,	9,	135,	88,	202,	97532.67,	1666
467476720,	74,	-4108,	70,	9,	-6,	13,	133,	85,	202,	97527.97,	1666
467488896,	104,	-4098,	69,	7,	-8,	15,	134,	89,	202,	97527.97,	1666
467501168,	88,	-4116,	75,	9,	-6,	12,	135,	86,	203,	97527.97,	1666
467514940,	88,	-4120,	64,	9,	-6,	16,	135,	87,	202,	97532.58,	1666
467573220,	93,	-4104,	67,	4,	-6,	12,	136,	90,	202,	97535.22,	1671
467585564,	91,	-4116,	67,	7,	-2,	13,	135,	88,	203,	97532.35,	1669
467599412,	84,	-4119,	67,	5,	-3,	10,	133,	86,	202,	97532.35,	1671
467611664,	71,	-4102,	64,	6,	-5,	12,	134,	90,	201,	97529.27,	1669
467623920,	80,	-4101,	66,	8,	-5,	10,	135,	86,	202,	97531.52,	1671
467637784,	92,	-4113,	64,	8,	-8,	14,	133,	86,	202,	97531.52,	1671
467650040,	79,	-4106,	58,	5,	-4,	10,	134,	88,	202,	97530.44,	1669
467664928,	92,	-4101,	75,	8,	-3,	12,	135,	89,	202,	97530.44,	1666
467678792,	75,	-4118,	68,	2,	-7,	12,	133,	87,	203,	97530.44,	1669
467691052,	100,	-4122,	83,	9,	-6,	12,	136,	88,	203,	97528.55,	1669
467703324,	84,	-4118,	59,	3,	-6,	15,	132,	87,	201,	97528.55,	1669
467717200,	90,	-4117,	74,	6,	-8,	10,	132,	87,	203,	97531.12,	1666
467729448,	84,	-4105,	92,	8,	-7,	11,	134,	88,	200,	97534.13,	1666
467741704,	79,	-4113,	65,	6,	-3,	15,	136,	87,	201,	97534.13,	1666
467755476,	99,	-4121,	62,	8,	-9,	8,	134,	89,	202,	97530.64,	1666
467808612,	99,	-4101,	51,	7,	-2,	11,	136,	87,	201,	97533.23,	1669
467820956,	85,	-4111,	60,	5,	-3,	10,	137,	87,	204,	97533.93,	1669
467834808,	95,	-4114,	58,	5,	-6,	11,	133,	88,	203,	97533.19,	1669
467847076,	90,	-4120,	75,	5,	-4,	13,	134,	87,	203,	97533.19,	1666
467859428,	81,	-4108,	61,	2,	-2,	12,	134,	88,	202,	97534.76,	1669
467873208,	91,	-4113,	77,	9,	-8,	13,	135,	88,	203,	97534.76,	1666
467885380,	66,	-4115,	78,	8,	-7,	12,	135,	86,	200,	97534.76,	1666
467897644,	92,	-4117,	71,	5,	-5,	10,	135,	86,	203,	97529.06,	1669
467951744,	94,	-4118,	24,	5,	-7,	13,	134,	88,	201,	97530.64,	1669
467964004,	83,	-4101,	55,	6,	-5,	11,	134,	87,	203,	97537.83,	1669
467976276,	95,	-4109,	67,	7,	-6,	12,	134,	89,	200,	97537.83,	1666
467990052,	97,	-4116,	85,	8,	-10,	10,	134,	88,	203,	97537.83,	1669
468002260,	101,	-4121,	95,	8,	-10,	10,	133,	88,	201,	97534.56,	1666
468014528,	76,	-4108,	73,	9,	-7,	14,	136,	88,	205,	97534.56,	1666
468028292,	100,	-4121,	58,	9,	-6,	14,	134,	89,	202,	97534.56,	1669
468083040,	69,	-4116,	41,	7,	-4,	15,	135,	88,	203,	97538.97,	1666
468095304,	94,	-4108,	67,	7,	-4,	11,	136,	85,	203,	97538.97,	1666
468109076,	97,	-4120,	48,	7,	-6,	11,	134,	88,	202,	97536.22,	1669
468121256,	90,	-4100,	47,	4,	-8,	10,	134,	86,	203,	97536.22,	1669
468133540,	92,	-4121,	65,	9,	-6,	9,	135,	88,	201,	97536.22,	1666
468147288,	76,	-4105,	70,	4,	-1,	12,	136,	89,	202,	97531.66,	1666
468159560,	80,	-4112,	77,	6,	-10,	12,	134,	88,	202,	97531.66,	1666
468171928,	78,	-4104,	62,	7,	-8,	14,	134,	88,	203,	97531.66,	1669
468229104,	87,	-4123,	59,	5,	-5,	16,	135,	88,	203,	97536.73,	1671
468241280,	94,	-4119,	56,	6,	-4,	10,	133,	85,	202,	97536.73,	1669
468253548,	68,	-4111,	54,	7,	-5,	9,	135,	87,	201,	97536.25,	1669
468267300,	88,	-4115,	57,	8,	-7,	14,	135,	88,	201,	97536.25,	1669
468279476,	92,	-4131,	76,	3,	-5,	11,	132,	88,	201,	97533.84,	1666
468291840,	76,	-4120,	69,	4,	-6,	11,	134,	88,	202,	97532.33,	1666
468305700,	77,	-4118,	74,	6,	-5,	12,	133,	88,	203,	97532.33,	1669
468317976,	97,	-4119,	55,	8,	-8,	12,	136,	86,	201,	97535.53,	1666
468344788,	84,	-4108,	54,	6,	-3,	14,	136,	86,	201,	97535.53,	1666
468358560,	95,	-4106,	44,	5,	-6,	12,	135,	87,	202,	97535.70,	1669
468370728,	89,	-4102,	42,	6,	-6,	11,	133,	87,	203,	97535.70,	1669
468382984,	81,	-4125,	67,	9,	-7,	12,	135,	88,	201,	97538.28,	1669
468396772,	79,	-4127,	85,	11,	-6,	10,	136,	88,	201,	97534.47,	1666
468408976,	80,	-4122,	70,	9,	-9,	13,	134,	89,	202,	97534.47,	1669
468421252,	63,	-4108,	92,	5,	-5,	12,	134,	87,	202,	97533.36,	1666
468449708,	90,	-4113,	61,	7,	-4,	13,	133,	88,	204,	97533.36,	1666
468461968,	93,	-4111,	65,	7,	-4,	11,	135,	88,	203,	97535.91,	1669
468474232,	92,	-4103,	87,	8,	-3,	10,	134,	87,	202,	97535.91,	1669
468488000,	97,	-4103,	92,	6,	-6,	11,	134,	89,	202,	97535.91,	1669
468500180,	89,	-4102,	37,	11,	-5,	12,	135,	88,	201,	97537.77,	1669
468512476,	98,	-4119,	64,	10,	-8,	12,	133,	88,	202,	97537.77,	1669
468526288,	101,	-4108,	85,	9,	-7,	13,	134,	88,	201,	97535.85,	1671
468538452,	88,	-4115,	93,	11,	-6,	12,	132,	85,	202,	97535.85,	1671
468640024,	87,	-4122,	46,	5,	-5,	11,	134,	87,	202,	97535.88,	1671
468653796,	90,	-4109,	68,	7,	-3,	10,	133,	87,	203,	97535.88,	1669
468665984,	80,	-4127,	76,	10,	-11,	7,	132,	88,	201,	97531.81,	1669
468678376,	96,	-4115,	70,	6,	-9,	15,	134,	88,	202,	97531.81,	1666
468692244,	97,	-4116,	70,	7,	-5,	13,	133,	88,	202,	97531.81,	1669
468704508,	106,	-4109,	73,	6,	-6,	15,	134,	87,	203,	97533.36,	1669
468716868,	91,	-4116,	88,	7,	-6,	15,	134,	88,	202,	97533.36,	1666
468771076,	99,	-4115,	47,	12,	-6,	12,	134,	87,	202,	97534.22,	1666
468783272,	81,	-4096,	66,	10,	-9,	16,	135,	87,	202,	97534.95,	1666
468795560,	87,	-4114,	77,	6,	-5,	7,	135,	88,	203,	97534.95,	1669
468809332,	82,	-4119,	73,	5,	-7,	12,	133,	90,	203,	97530.78,	1666
468821624,	79,	-4115,	53,	4,	-4,	11,	135,	87,	203,	97530.78,	1666
468833992,	72,	-4120,	90,	6,	-6,	12,	135,	88,	203,	97530.78,	1666
468847848,	87,	-4106,	50,	4,	-7,	7,	136,	88,	204,	97529.80,	1669
468860000,	77,	-4096,	75,	5,	-7,	11,	132,	88,	203,	97529.80,	1669
468914044,	86,	-4108,	59,	7,	-6,	14,	135,	88,	203,	97535.27,	1671
468927832,	88,	-4109,	79,	8,	-9,	12,	134,	89,	203,	97535.27,	1669
468940104,	83,	-4109,	58,	8,	-2,	16,	135,	88,	202,	97535.27,	1669
468952372,	90,	-4116,	51,	7,	-3,	12,	134,	89,	202,	97537.14,	1669
468966136,	71,	-4110,	60,	12,	-4,	11,	135,	86,	200,	97537.14,	1669
468978336,	79,	-4109,	89,	6,	-6,	8,	134,	85,	202,	97537.14,	1671
468990588,	90,	-4108,	80,	7,	-1,	13,	135,	86,	201,	97534.47,	1669
469004352,	90,	-4119,	83,	8,	-7,	10,	135,	86,	200,	97534.47,	1666
469058376,	80,	-4113,	32,	8,	-10,	12,	133,	88,	202,	97534.24,	1666
469070664,	87,	-4112,	45,	10,	-7,	10,	134,	89,	203,	97534.24,	1666
469084468,	95,	-4120,	49,	7,	-3,	13,	135,	87,	203,	97534.24,	1669
469096628,	88,	-4102,	74,	7,	-8,	13,	134,	87,	203,	97533.19,	1666
469108992,	71,	-4120,	62,	6,	-6,	12,	135,	87,	204,	97533.19,	1669
469122852,	95,	-4118,	62,	7,	-8,	11,	134,	88,	202,	97535.28,	1666
469135032,	84,	-4117,	82,	6,	-5,	7,	134,	87,	203,	97535.28,	1666
469161616,	91,	-4108,	87,	7,	-2,	11,	135,	87,	202,	97532.75,	1669
469175468,	82,	-4112,	58,	9,	-3,	14,	134,	87,	203,	97532.75,	1669
469187728,	76,	-4104,	92,	10,	-7,	9,	134,	88,	203,	97532.75,	1666
469200084,	86,	-4111,	88,	8,	-4,	8,	134,	88,	205,	97534.24,	1669
469213840,	79,	-4118,	100,	9,	-4,	11,	133,	86,	203,	97534.24,	1666
469226040,	82,	-4100,	71,	7,	-5,	9,	136,	90,	202,	97534.24,	1666
469238292,	96,	-4101,	54,	8,	-5,	9,	134,	87,	201,	97535.08,	1666
469252028,	103,	-4109,	64,	8,	-2,	13,	134,	88,	202,	97535.08,	1666
469278856,	97,	-4123,	69,	9,	-5,	11,	132,	88,	201,	97531.35,	1669
469291200,	88,	-4108,	47,	9,	-3,	12,	134,	89,	202,	97531.35,	1669
469305072,	90,	-4112,	59,	6,	-6,	13,	134,	87,	203,	97530.44,	1666
469317340,	100,	-4118,	60,	11,	-7,	11,	135,	87,	203,	97530.44,	1669
469329728,	79,	-4123,	80,	5,	-5,	13,	136,	87,	203,	97530.44,	1669
469343584,	91,	-4111,	68,	4,	-7,	12,	133,	88,	201,	97536.80,	1669
469355760,	73,	-4114,	73,	8,	-5,	12,	133,	87,	204,	97536.80,	1669
469368024,	89,	-4126,	57,	11,	-4,	12,	133,	87,	200,	97534.19,	1666
469384380,	79,	-4114,	69,	6,	-4,	15,	135,	86,	202,	97534.19,	1666
469396548,	79,	-4114,	72,	8,	-6,	7,	132,	87,	202,	97534.19,	1669
469408784,	90,	-4125,	100,	5,	-7,	11,	134,	87,	203,	97526.54,	1666
469422576,	83,	-4104,	47,	10,	-7,	13,	134,	89,	203,	97526.54,	1666
469434772,	78,	-4104,	77,	4,	-7,	11,	135,	88,	204,	97526.54,	1669
469447136,	88,	-4121,	68,	8,	-9,	11,	135,	87,	205,	97532.16,	1669
469460996,	87,	-4111,	81,	4,	-7,	13,	133,	88,	201,	97532.16,	1666
469513812,	92,	-4125,	76,	7,	-7,	11,	133,	87,	204,	97534.61,	1666
469526096,	81,	-4104,	59,	6,	-5,	13,	134,	88,	201,	97534.61,	1666
469539864,	88,	-4114,	66,	5,	-5,	11,	134,	87,	203,	97534.61,	1666
469552020,	78,	-4099,	83,	7,	-7,	15,	133,	88,	203,	97534.09,	1666
469564288,	84,	-4131,	61,	7,	-6,	13,	134,	88,	203,	97534.09,	1666
469578060,	85,	-4113,	78,	7,	-6,	9,	135,	85,	203,	97534.09,	1669
469590224,	88,	-4126,	64,	9,	-4,	14,	134,	86,	201,	97536.22,	1666
469602484,	63,	-4107,	71,	5,	-9,	12,	134,	88,	201,	97536.22,	1666
469742048,	88,	-4120,	39,	5,	-7,	13,	135,	88,	202,	97534.42,	1664
469754212,	94,	-4116,	60,	8,	-2,	13,	135,	87,	202,	97533.22,	1666
469766576,	82,	-4113,	66,	12,	-5,	11,	135,	87,	203,	97532.47,	1666
469780548,	86,	-4119,	57,	8,	-7,	11,	132,	87,	203,	97532.47,	1666
469792800,	89,	-4085,	91,	13,	-6,	17,	135,	86,	202,	97537.11,	1669
469805196,	100,	-4117,	79,	7,	-5,	11,	135,	87,	203,	97537.11,	1669
469818968,	76,	-4106,	95,	7,	-6,	13,	133,	88,	201,	97537.11,	1669
469873444,	96,	-4099,	41,	7,	-5,	13,	135,	87,	201,	97534.36,	1666
469885724,	98,	-4099,	58,	5,	-5,	13,	134,	88,	202,	97534.36,	1666
469899492,	86,	-4126,	84,	6,	-7,	12,	133,	86,	205,	97538.00,	1669
469911656,	82,	-4127,	64,	7,	-4,	13,	134,	88,	204,	97538.00,	1669
469923912,	82,	-4123,	75,	8,	-2,	13,	135,	87,	203,	97538.00,	1669
469937684,	67,	-4116,	56,	10,	-7,	11,	134,	87,	201,	97536.54,	1666
469949884,	80,	-4098,	64,	6,	-5,	12,	132,	89,	203,	97536.54,	1666
469962132,	82,	-4106,	55,	11,	-5,	11,	135,	88,	202,	97536.54,	1666
469990032,	89,	-4119,	63,	4,	-5,	14,	134,	87,	201,	97533.30,	1666
470002316,	82,	-4101,	46,	6,	-6,	10,	135,	86,	201,	97533.59,	1669
470014700,	75,	-4106,	65,	10,	-4,	9,	133,	88,	203,	97533.59,	1669
470028568,	104,	-4124,	50,	9,	-4,	9,	136,	88,	203,	97533.59,	1669
470040916,	82,	-4109,	63,	7,	-6,	12,	135,	89,	201,	97529.92,	1666
